gene,Control,Control,Control,M2b,M2b,M2b
Thsd7b,0,0,0,0,0,0
Cd55b,0,3,0,1,0,0
Cd55,3,19,13,22,21,15
Zp3r,0,0,0,0,0,0
C4bp,0,0,0,0,0,0
C4bp-ps1,0,0,0,1,0,0
Pfkfb2,39,256,195,208,170,208
Yod1,15,62,62,77,69,88
AA986860,5,13,9,13,10,11
Fcamr,0,0,0,0,0,0
Pigr,0,0,0,0,0,0
Fcmr,0,0,0,0,1,0
Il24,0,0,0,0,0,0
Il20,0,0,0,0,0,0
Il19,0,0,0,0,0,0
Il10,0,20,22,17,5,6
Mapkapk2,409,2489,2432,2903,2109,2730
Dyrk3,8,71,76,53,72,77
Eif2d,43,337,303,241,220,302
Rassf5,44,412,429,275,231,312
Ikbke,56,480,499,713,614,693
Srgap2,273,1961,1762,1839,1277,1417
Fam72a,1,38,36,19,15,34
Avpr1b,0,0,0,0,0,0
Ctse,3,27,26,19,17,7
Rab7b,602,3788,2836,3469,2380,2295
Slc26a9,0,5,2,2,3,4
Pm20d1,0,0,1,0,0,0
Slc41a1,30,135,138,141,130,123
Rab29,25,256,264,127,158,157
Nucks1,789,3778,4632,4107,2715,3850
Slc45a3,0,5,5,4,10,8
Elk4,74,686,637,495,387,479
Mfsd4,0,2,1,3,1,4
Cdk18,155,1408,1334,930,831,1154
Lemd1,0,0,0,0,0,0
Mir135b,0,0,0,0,0,0
Klhdc8a,0,0,0,0,0,0
Nuak2,36,251,262,256,162,188
Tmcc2,28,142,121,122,97,105
Dstyk,82,539,473,346,327,320
Rbbp5,281,1731,1571,1592,1213,1279
Tmem81,4,57,41,31,15,26
Cntn2,0,0,0,0,1,1
Nfasc,0,0,0,0,0,0
Gm10538,0,0,0,0,0,0
Lrrn2,0,0,0,0,0,0
Mdm4,41,361,358,355,332,315
Pik3c2b,0,2,1,1,0,0
Ppp1r15b,257,1921,1996,1828,1621,1944
Plekha6,2,3,3,3,6,3
Gm19461,0,0,0,0,0,0
Golt1a,0,0,0,0,0,0
Kiss1,0,0,0,0,0,0
Ren2,0,0,0,0,0,0
Ren1,0,0,0,0,0,0
Etnk2,0,0,0,1,0,0
Sox13,0,0,0,1,0,0
Snrpe,61,325,350,315,196,302
Zc3h11a,173,1198,1067,1193,915,963
Zbed6,114,722,744,740,711,700
Lax1,0,0,1,0,0,0
Atp2b4,34,205,373,161,162,327
Mir6903,1,0,0,0,5,0
Optc,0,0,0,0,0,0
Prelp,0,0,0,0,0,0
Fmod,0,0,0,0,0,0
Btg2,57,188,143,183,86,121
Chit1,0,0,0,0,0,0
Chil1,0,0,1,2,2,2
Mybph,0,0,0,0,2,0
Adora1,0,0,0,0,0,0
Myog,0,0,0,0,0,0
Ppfia4,6,81,70,30,30,48
Tmem183a,101,582,589,617,400,585
4933406M09Rik,0,0,0,0,0,0
Cyb5r1,80,429,377,388,298,332
Adipor1,254,1613,1324,1353,1098,1194
Klhl12,13,91,87,90,68,74
Rabif,23,170,155,140,110,128
Mgat4e,0,0,0,0,0,0
Kdm5b,87,435,330,376,355,231
Syt2,0,0,0,0,0,0
Ppp1r12b,35,119,98,169,115,105
Ube2t,7,32,49,22,16,37
Lgr6,0,0,0,0,0,0
Ptprv,1,5,11,7,2,9
Ptpn7,306,1384,1465,1986,963,1297
Arl8a,166,1651,1403,1437,1212,1340
Gpr37l1,0,0,0,0,0,0
Elf3,0,0,0,0,0,0
Rnpep,89,752,732,699,539,664
Timm17a,56,275,265,464,229,284
Lmod1,1,0,0,0,0,0
Shisa4,0,0,2,1,0,0
Ipo9,107,831,953,718,625,903
Nav1,318,1856,1797,1512,1158,1327
Mir1231,0,1,0,0,1,1
Csrp1,73,633,752,412,520,810
Phlda3,24,111,85,123,104,87
Tnni1,0,0,0,0,0,0
Lad1,0,0,0,4,0,1
Tnnt2,0,1,1,0,0,2
Pkp1,0,0,0,0,0,0
Igfn1,0,0,0,0,0,0
Tmem9,12,63,35,46,48,44
Ascl5,0,0,0,0,0,0
Cacna1s,0,0,0,0,0,1
Gm15850,0,1,0,0,0,1
Kif21b,91,644,488,475,274,352
5730559C18Rik,0,0,0,0,0,2
Gpr25,0,0,0,0,1,0
Camsap2,257,1253,1057,1429,939,962
9230116N13Rik,0,9,13,8,4,4
Ddx59,7,66,71,59,34,47
Kif14,37,160,404,122,92,240
Zfp281,130,753,667,654,505,536
Gm19705,2,0,2,5,2,1
Platr22,0,0,0,0,0,0
Nr5a2,0,0,0,0,0,0
Mir181a-1,0,0,0,0,0,0
Mir181b-1,0,0,0,1,0,0
Ptprc,937,6047,5870,5005,3954,4828
Atp6v1g3,0,0,0,0,0,0
Nek7,247,2067,1788,1509,1317,1454
Gm5833,0,0,0,0,0,0
Lhx9,0,0,0,0,0,0
2310009B15Rik,11,77,64,95,31,46
Dennd1b,144,881,801,755,618,629
4930596I21Rik,3,8,9,13,17,11
Crb1,0,0,0,0,0,0
4933436E23Rik,0,0,0,0,0,0
Zbtb41,61,317,311,406,266,326
Aspm,73,414,1100,269,199,660
F13b,0,0,0,0,0,0
Cfhr1,0,0,0,0,0,0
Gm4788,0,0,1,0,1,0
Cfhr2,0,0,2,1,1,0
Cfh,45,220,215,185,112,185
Kcnt2,0,1,0,0,0,0
4930590L20Rik,0,0,0,0,0,0
Cdc73,177,853,799,1107,692,739
B3galt2,0,0,1,2,0,0
Glrx2,31,190,172,190,115,138
Trove2,107,612,608,520,497,455
Uchl5,137,368,442,647,282,327
Rgs2,669,5132,4091,4222,2455,3237
Rgs13,0,0,0,0,0,0
Rgs1,1051,4674,3677,5805,2363,2602
Rgs21,0,0,0,0,0,0
Rgs18,63,506,528,453,241,311
Brinp3,0,0,0,0,0,0
Pla2g4a,106,785,939,820,460,673
Mir7652,0,0,0,0,0,0
Ptgs2os,0,0,0,0,0,0
Ptgs2,2,44,56,71,101,174
Ptgs2os2,1,7,16,10,2,17
Pdc,0,0,0,0,0,0
2310030A07Rik,0,0,0,0,0,0
BC003331,141,867,713,882,561,621
Tpr,746,2927,2540,4074,1553,1883
Prg4,0,0,0,2,0,1
Hmcn1,0,1,2,0,0,0
C730036E19Rik,0,0,0,0,2,0
Ivns1abp,169,1203,1126,828,747,951
Swt1,55,285,238,287,216,207
Trmt1l,45,351,315,318,210,235
Mir7682,0,3,0,3,4,0
Rnf2,64,458,408,447,343,329
Fam129a,295,1822,1878,1434,1133,1358
Edem3,158,1128,1220,1082,766,858
1700025G04Rik,38,184,278,169,109,154
Tsen15,13,93,90,168,67,76
Colgalt2,1,1,0,1,0,1
Rgl1,66,343,329,860,613,504
Apobec4,0,0,0,0,0,0
Arpc5,525,3206,2795,3034,2240,2619
Ncf2,326,2643,2194,1904,1636,1865
Smg7,133,1083,969,1055,902,922
Nmnat2,0,0,0,1,0,0
Lamc2,0,1,0,4,6,1
Lamc1,141,898,1115,1045,864,1243
E330020D12Rik,0,1,1,2,1,1
Shcbp1l,0,1,2,3,1,5
Dhx9,401,2847,2809,3627,2539,3145
Npl,2,11,25,12,7,16
Rgs8,0,3,2,2,4,1
C230024C17Rik,0,0,0,0,0,0
Rgs16,17,212,98,372,297,243
Rnasel,162,963,895,1001,591,802
Rgsl1,2,5,11,6,4,7
Teddm2,0,0,0,0,0,0
Teddm1b,0,0,0,0,0,0
Teddm1a,0,0,0,0,0,0
Mir8114,12,109,71,113,82,96
Glul,240,2481,1860,1720,2031,1947
Zfp648,0,0,0,0,0,0
4930452N14Rik,0,0,0,0,0,0
4930532M18Rik,0,0,0,0,0,0
Cacna1e,0,0,0,0,0,0
Ier5,279,1477,1153,1825,977,1088
Mr1,10,69,63,64,66,43
Stx6,82,382,352,428,294,326
Xpr1,329,2470,1949,1971,1794,1648
Gm5532,0,0,2,0,0,0
Acbd6,28,210,180,192,189,211
Lhx4,0,0,0,0,0,0
Qsox1,18,188,205,113,124,193
Cep350,368,2248,2356,2495,1542,1837
Tor1aip1,361,2801,2454,2525,1889,2022
Tor1aip2,343,2238,2091,1970,1534,1971
Fam163a,0,0,0,0,0,0
Tdrd5,0,0,0,0,0,0
Nphs2,0,0,0,0,0,0
Soat1,1249,6158,4900,5497,3799,4098
Abl2,152,1054,1248,1049,777,949
Tor3a,112,862,769,860,713,906
Fam20b,87,657,611,649,535,655
Ralgps2,2,69,44,38,28,31
Angptl1,0,0,0,0,0,0
Tex35,0,0,0,0,0,0
Rasal2,9,125,96,108,93,87
2810025M15Rik,6,21,38,26,10,40
BC026585,4,95,91,51,62,58
Sec16b,0,0,0,0,1,0
Brinp2,0,0,0,0,0,0
Astn1,0,0,0,0,0,0
Mir488,0,0,0,0,0,0
Pappa2,0,0,0,0,0,1
Rfwd2,144,988,975,1032,696,792
Scarna3a,5,31,38,17,13,20
Mir1843b,4,31,35,15,12,20
Tnr,0,0,0,0,0,0
4930523C07Rik,16,104,133,79,102,99
4930562F07Rik,0,1,2,2,3,3
Tnn,0,0,1,0,0,0
Mrps14,96,590,541,588,297,451
Cacybp,164,837,863,1081,585,849
Rabgap1l,47,194,226,232,162,152
Mir1927,0,0,0,0,0,3
Gpr52,0,1,0,3,3,3
Rc3h1,233,1498,1424,1519,1346,1259
Serpinc1,0,5,6,8,5,10
Zbtb37,6,65,45,81,55,65
Gas5,1642,752,771,3697,700,856
Snord47,22,24,21,30,17,35
Dars2,11,98,105,60,64,60
Cenpl,15,83,140,55,53,76
Klhl20,48,307,274,309,233,274
Ankrd45,0,0,0,0,0,0
4930469G21Rik,0,0,0,0,0,0
Prdx6,51,518,428,360,373,452
Tnfsf4,0,1,2,2,2,3
Tnfsf18,0,0,0,0,0,0
Fasl,0,0,0,0,0,0
Suco,79,566,544,670,634,626
4930558K02Rik,0,0,0,0,0,0
Pigc,17,184,184,141,113,168
Dnm3,0,0,0,4,1,1
2810442N19Rik,0,0,1,0,0,0
Dnm3os,0,0,0,0,0,0
Mir199a-2,0,0,0,0,0,0
Mir214,0,0,0,0,0,0
Mettl13,14,95,96,97,89,94
Vamp4,144,795,697,716,459,522
Myoc,0,0,0,0,0,0
7420461P10Rik,0,0,0,1,0,0
Prrc2c,1510,8372,8068,12083,6259,7578
Fmo4,0,0,0,0,1,0
Fmo1,0,0,0,0,0,0
Fmo2,0,0,0,0,0,0
Fmo6,0,0,0,0,0,0
Fmo3,0,0,0,0,0,0
Mroh9,0,0,0,0,0,0
Prrx1,0,0,0,1,0,1
Gorab,25,190,173,256,184,187
Mettl11b,0,0,0,0,0,0
Kifap3,105,698,576,542,424,371
Scyl3,85,602,611,589,517,548
BC055324,6,83,123,38,37,101
Mettl18,8,31,31,30,12,30
Sele,0,0,1,1,0,0
Sell,0,0,3,2,6,4
Selp,0,0,1,0,0,0
Gm16548,0,0,0,0,0,0
F5,0,18,32,28,20,23
Slc19a2,28,193,155,192,182,189
Ccdc181,29,111,102,135,47,63
Blzf1,55,294,241,499,226,244
Nme7,41,307,280,233,188,220
Atp1b1,0,4,0,0,0,0
Dpt,0,0,1,0,0,0
Gm20743,0,0,0,0,0,0
Xcl1,0,0,0,0,0,0
4930568G15Rik,0,0,0,0,0,0
Tbx19,0,0,0,0,0,1
Sft2d2,219,1153,1032,1043,692,708
Tiprl,72,438,407,345,337,387
Gpr161,0,0,1,0,0,0
Dcaf6,90,327,319,430,248,252
Mpc2,66,277,303,388,183,243
Adcy10,0,0,0,0,0,0
Mpzl1,15,56,79,48,51,61
Rcsd1,46,150,163,170,86,108
Creg1,781,5969,5172,4413,3699,3979
Cd247,0,2,3,0,2,2
Pou2f1,100,590,649,529,475,455
Dusp27,1,2,3,3,0,0
Gpa33,0,1,0,0,0,0
Mael,0,0,0,0,0,0
Ildr2,0,0,0,0,0,0
Tada1,18,230,215,205,151,207
Pogk,118,1014,880,900,815,947
Gm4846,0,0,0,0,0,0
Gm4847,0,0,0,0,0,0
Fmo9,0,0,0,0,0,0
Gm16701,0,0,0,0,1,0
Fam78b,4,36,40,25,36,29
Uck2,14,200,246,198,209,282
Mir6347,0,0,0,0,0,0
Tmco1,343,1229,1202,1672,851,1019
Aldh9a1,117,993,1041,636,559,838
Mgst3,25,256,266,154,132,210
Lrrc52,0,0,0,0,0,0
Rxrg,0,0,0,0,0,0
Lmx1a,0,0,0,0,1,0
Pbx1,18,131,94,103,81,105
Mir6348,0,0,0,0,0,0
Nuf2,51,342,717,279,196,553
Rgs5,0,0,0,0,0,0
Rgs4,0,0,0,0,0,0
1700084C01Rik,0,0,0,0,0,0
Hsd17b7,29,288,247,170,228,236
3110045C21Rik,0,1,3,2,1,3
Ddr2,1,0,1,0,0,0
Uap1,56,324,290,336,228,242
Uhmk1,78,623,601,490,465,540
Sh2d1b2,2,2,1,4,1,2
Sh2d1b1,15,100,96,44,31,44
Gm7694,6,35,30,26,18,15
1700015E13Rik,0,3,0,0,0,0
Nos1ap,2,43,30,34,11,29
Olfml2b,5,41,25,18,30,22
Atf6,317,2217,1854,1555,1433,1551
Dusp12,11,58,31,32,30,33
Fcrlb,0,0,3,1,1,4
Fcrla,0,0,2,0,0,0
Fcgr2b,39,179,194,156,142,210
Fcgr4,26,122,79,132,78,72
Fcgr3,594,3558,3239,2946,1913,2607
Mir6546,1,0,8,4,0,3
Cfap126,0,8,11,13,2,7
Sdhc,302,930,900,1279,675,755
Mpz,1,5,4,8,2,7
Pcp4l1,165,862,623,917,533,469
Nr1i3,0,0,3,1,1,1
Tomm40l,25,267,201,204,153,199
Apoa2,2,7,5,4,7,7
Fcer1g,890,6760,5674,7282,4321,4569
Ndufs2,206,1149,1136,1405,800,992
Adamts4,1,1,2,3,1,2
B4galt3,6,82,83,71,69,69
Ppox,5,35,41,25,28,26
Usp21,11,103,66,64,58,81
Ufc1,77,622,483,491,281,404
Dedd,20,191,167,161,146,152
Nit1,26,164,158,131,100,117
Pfdn2,88,282,238,585,181,195
Klhdc9,0,10,3,1,0,0
Pvrl4,17,100,98,73,36,64
Arhgap30,985,3644,3173,5384,2448,2795
Usf1,63,363,342,260,168,229
Tstd1,0,6,4,1,1,4
F11r,27,168,172,120,115,138
Alyref2,2,20,30,35,10,21
Itln1,0,0,0,0,0,0
Cd244,9,63,76,45,41,46
Ly9,303,2498,1907,2148,1735,1861
Slamf7,141,960,590,1129,748,682
Mir7683,0,1,0,0,1,0
Cd48,73,595,496,429,376,425
Slamf1,0,2,1,0,1,0
Cd84,810,5899,4247,4424,3836,3480
Slamf6,1,4,3,1,2,2
Vangl2,2,13,24,2,6,5
Nhlh1,1,0,0,0,0,0
Ncstn,122,1402,1241,922,957,1120
Copa,411,2981,2848,2359,2072,2505
Pex19,43,438,409,355,321,383
Dcaf8,197,1325,1114,1070,685,807
Pea15a,580,2688,2462,3084,1775,2149
Casq1,0,0,0,0,0,0
Atp1a4,0,1,0,0,0,0
Atp1a2,0,1,0,0,2,0
Igsf8,66,428,343,305,293,328
Kcnj9,0,0,0,0,0,0
Kcnj10,2,4,7,1,0,0
Pigm,61,429,442,366,391,457
Slamf9,69,475,343,564,316,344
Igsf9,3,14,29,18,22,23
Tagln2,287,2791,3353,2131,2334,3521
Cfap45,1,5,3,4,2,3
4933439K11Rik,1,7,11,9,6,6
Vsig8,0,1,0,0,1,0
Slamf8,1,19,12,20,24,21
Fcrl6,0,0,0,0,0,0
Dusp23,3,18,25,11,10,10
Crp,0,0,0,0,0,0
Apcs,0,0,0,0,0,0
Olfr16,0,0,0,0,0,0
Olfr1408,0,0,0,0,0,0
Olfr1406,0,0,0,0,0,0
Olfr218,0,0,0,0,0,0
Olfr1404,0,0,0,0,0,0
Fcer1a,0,0,0,0,0,0
Olfr418,0,0,0,0,0,0
Mptx2,0,0,0,0,0,0
Ackr1,0,0,0,0,0,0
Cadm3,0,1,1,0,0,0
Aim2,68,334,348,361,217,239
BC094916,3,187,123,169,124,142
Pydc4,5,103,100,92,81,80
Pyhin1,279,1467,1165,1743,901,904
Pydc3,16,124,84,144,71,98
AI607873,567,5899,4443,4483,3249,3588
Ifi204,878,4944,3570,5932,3482,3250
Mndal,263,1436,1423,1777,1279,1253
Mnda,602,2597,2034,4855,2015,2327
Ifi203,153,1036,956,1603,1041,1380
Ifi202b,0,0,0,1,0,2
Ifi205,135,973,759,2041,1003,1052
Olfr433,0,0,0,0,0,0
Olfr432,0,0,0,0,0,0
Olfr430,0,0,0,0,0,0
Olfr429,0,0,0,0,0,0
Olfr426,0,0,0,0,0,0
Olfr427,0,0,0,0,0,0
Olfr231,0,0,0,0,0,0
Olfr424,0,0,0,0,0,0
Olfr421-ps1,0,0,0,0,0,0
Olfr420,0,0,0,0,0,0
Spta1,3,6,5,6,2,2
Olfr419,0,0,0,0,0,0
Mptx1,0,0,0,0,0,0
Olfr417,0,0,0,0,0,0
Olfr248,0,0,0,0,0,0
Olfr414,0,0,0,0,0,0
Olfr220,0,0,0,0,0,0
Fmn2,0,0,0,0,0,0
Grem2,0,0,0,0,0,0
Rgs7,0,0,0,0,0,0
Fh1,64,461,412,329,273,426
Kmo,0,2,0,0,5,2
Opn3,4,34,32,46,30,43
Chml,33,302,287,221,187,251
Wdr64,0,0,0,0,0,0
Exo1,17,87,144,81,58,122
Becn2,0,0,0,0,0,0
Pld5,0,0,0,0,0,1
Cep170,394,2420,2369,2679,1855,1991
Mir350,0,2,4,8,6,2
Sdccag8,81,286,292,455,210,240
Hmga2-ps1,42,238,227,198,181,257
Akt3,252,1439,1491,1179,836,971
Zbtb18,81,450,362,556,375,397
2310043L19Rik,0,1,0,0,0,0
1700016C15Rik,0,0,1,0,2,0
Adss,635,2980,2665,2975,2251,2322
Gm16432,0,0,1,1,0,0
Desi2,166,1285,1134,1112,1033,1101
Cox20,50,91,102,319,49,55
Hnrnpu,1664,5742,5958,10030,3655,4531
Efcab2,1,32,24,39,16,21
Kif26b,0,0,0,0,0,0
Smyd3,19,92,90,108,80,66
Tfb2m,37,348,308,251,208,260
Cnst,32,127,137,105,97,109
Sccpdh,9,64,64,91,48,63
Ahctf1,156,1246,1154,1350,1059,1159
Cdc42bpa,27,119,177,181,90,133
Adck3,1,52,34,30,25,19
Psen2,131,1294,956,851,868,895
Gm5069,0,9,4,6,6,7
Itpkb,182,1233,988,1391,1059,1010
6330403A02Rik,0,1,0,0,0,0
Parp1,262,1724,1493,1603,1096,1240
Mir6904,12,221,163,139,136,128
Lin9,32,264,295,226,137,243
Mixl1,0,0,0,0,0,0
Acbd3,489,1284,1115,2369,919,1018
H3f3a,694,4754,4422,3924,2615,3495
Sde2,71,312,304,557,281,294
Lefty2,0,0,2,0,0,0
Pycr2,16,155,108,112,118,152
Lefty1,1,2,5,1,3,2
Tmem63a,75,547,466,711,337,398
Ephx1,23,122,96,70,72,77
9130409I23Rik,0,0,0,0,0,0
Nvl,123,473,421,624,430,446
Cnih4,130,856,795,736,535,621
Wdr26,1282,7340,6980,6815,4526,5230
Cnih3,0,0,0,0,0,0
Ccdc121,0,0,0,0,0,0
Lbr,60,440,639,400,280,525
Enah,0,0,0,2,1,2
Srp9,107,328,330,621,199,257
Vmn1r1,0,0,0,0,0,0
Degs1,170,1468,1231,1244,1066,1098
1700047M11Rik,0,0,0,0,0,0
Fbxo28,115,522,501,499,438,416
Trp53bp2,46,268,229,234,188,164
Capn2,948,7205,6492,5810,4632,5637
Capn8,0,0,0,0,0,0
Ccdc185,0,0,0,0,0,0
Susd4,0,0,0,0,0,0
Tlr5,3,18,19,2,3,8
Disp1,74,399,353,370,286,288
Brox,241,2177,1856,1673,1413,1479
Aida,136,909,1002,998,592,793
Mia3,244,1185,1064,1567,735,807
Taf1a,11,54,56,99,74,67
Hhipl2,0,0,0,0,0,0
1700056E22Rik,0,1,2,3,0,0
Dusp10,3,38,65,40,29,40
1700112H15Rik,0,0,0,0,0,0
4930488B22Rik,0,0,0,0,0,0
Hlx,49,415,327,269,258,272
Marc1,1,0,0,1,0,0
Marc2,50,434,365,394,284,427
Mir1981,0,1,1,2,0,0
C130074G19Rik,0,0,0,0,0,0
Mark1,0,0,0,0,0,0
Rab3gap2,184,1240,1305,1296,980,1067
Snora36b,1,1,2,1,2,3
Mir664,1,1,0,1,2,3
Iars2,107,612,611,536,418,487
Mir194-1,0,0,0,0,0,0
Mir215,0,0,0,0,0,0
Bpnt1,46,481,439,395,339,394
Eprs,470,2695,2507,2957,1752,1987
9630028B13Rik,0,0,0,0,0,0
Gm2061,0,0,0,0,0,0
Slc30a10,0,0,0,0,0,0
5033404E19Rik,0,0,0,0,0,0
Mir297c,0,0,0,0,0,0
Lyplal1,4,11,23,15,23,14
A730004F24Rik,0,0,0,0,0,0
Tgfb2,0,2,1,3,2,2
Rrp15,40,127,104,350,120,117
D1Pas1,0,0,0,1,0,0
Spata17,0,1,0,1,0,1
1700007P06Rik,0,0,0,0,0,0
Gpatch2,52,340,249,403,269,283
Esrrg,0,0,0,0,0,0
9330162B11Rik,0,0,0,0,0,0
Ush2a,0,0,0,0,0,0
Kctd3,23,243,213,262,199,167
Kcnk2,0,0,0,0,0,0
Cenpf,91,375,998,412,173,586
Ptpn14,0,0,0,2,0,0
Smyd2,53,339,334,409,258,284
Prox1,0,1,0,0,0,1
Rps6kc1,46,278,241,279,204,262
Angel2,33,391,319,228,256,262
Vash2,7,62,50,40,31,39
Mfsd7b,265,1955,1505,1359,1302,1145
A230020J21Rik,1,8,11,12,5,11
Spata45,0,0,0,0,0,1
Tatdn3,8,53,29,40,26,18
Nsl1,8,97,146,52,44,119
Batf3,2,5,12,1,1,4
Fam71a,0,1,1,0,3,2
Atf3,240,1702,1249,1398,979,1306
Nenf,11,71,89,123,55,49
Tmem206,106,820,605,577,485,517
Ppp2r5a,205,1379,1313,1453,919,1004
Dtl,14,157,222,97,88,193
Ints7,46,320,295,221,236,236
Lpgat1,158,785,677,927,590,645
Nek2,26,184,373,113,82,285
1700034H15Rik,1,2,1,3,3,0
Slc30a1,62,498,363,467,428,343
Rd3,0,1,3,3,2,3
Traf5,15,55,53,49,33,46
Mir3473c,1,0,2,0,0,0
Rcor3,38,258,245,233,153,169
Gm10516,0,13,11,10,17,7
Kcnh1,0,0,0,0,4,0
Hhat,0,11,9,7,8,4
1700065J18Rik,0,0,0,0,0,0
Sertad4,0,0,0,0,0,0
Gm15867,0,0,0,0,0,0
Syt14,0,0,0,2,0,0
Diexf,46,333,291,383,259,316
Irf6,0,1,2,0,1,0
A130010J15Rik,15,102,81,76,70,72
Traf3ip3,17,62,94,53,49,73
Hsd11b1,0,0,3,0,0,2
G0s2,0,0,0,3,1,0
Lamb3,0,3,6,0,0,2
Camk1g,0,0,0,0,0,0
Mir205,0,0,0,0,0,0
4930503O07Rik,0,0,0,0,0,0
Plxna2,56,334,305,356,285,306
Cd34,0,14,33,7,8,26
Gm16897,0,1,1,1,0,0
A330023F24Rik,6,44,48,44,54,39
Mir29b-2,0,2,0,0,1,0
Mir29c,0,4,2,5,5,4
Cd46,0,2,1,0,1,0
Cr1l,74,637,523,499,453,477
Cr2,0,0,0,0,0,0
B020014A21Rik,0,0,0,0,0,0
H60c,0,0,0,0,0,0
Ppp1r14c,0,0,0,0,1,0
Iyd,0,0,0,0,0,0
Plekhg1,4,52,42,42,42,45
Mthfd1l,60,418,522,367,377,450
Akap12,0,2,4,6,3,3
Zbtb2,12,115,99,113,78,98
Rmnd1,24,151,155,157,102,117
Gm5512,26,152,157,159,107,119
Armt1,39,427,330,283,219,285
Ccdc170,0,1,1,0,0,0
Esr1,2,28,30,23,24,44
Syne1,210,1288,1322,1250,723,935
Myct1,0,0,0,0,0,0
Vip,0,0,0,0,0,0
Fbxo5,13,131,272,71,85,192
Mtrf1l,40,128,162,188,64,94
Rgs17,0,0,0,0,0,0
Oprm1,0,0,0,0,0,0
Ipcef1,1,4,7,1,0,3
Cnksr3,4,35,22,11,4,19
Ulbp1,12,108,123,82,71,107
Lrp11,13,69,69,57,74,63
Pcmt1,55,386,375,404,247,356
A630066F11Rik,1,11,13,7,8,9
Nup43,11,112,120,75,78,111
BC020402,0,11,9,5,8,13
Lats1,128,1145,957,1077,943,1004
Katna1,52,303,267,387,214,256
Ginm1,120,409,369,645,318,325
Ppil4,138,571,494,956,399,513
Zc3h12d,112,992,697,757,597,562
Mir5104,2,30,24,20,10,14
Tab2,307,2157,1867,1695,1503,1552
Ust,14,83,76,101,73,91
Sash1,702,4662,3808,5103,3664,3766
Samd5,0,5,2,3,2,1
Gm6150,0,0,0,0,0,0
Stxbp5,187,1208,1083,1065,864,901
Adgb,2,6,7,17,10,11
Rab32,79,881,844,797,633,816
Gm5177,0,3,0,2,5,2
Grm1,0,0,0,0,0,0
4930567K20Rik,0,0,0,0,0,0
Shprh,116,762,664,660,585,572
Fbxo30,43,226,200,196,162,166
Epm2a,0,12,10,10,0,4
Utrn,176,683,762,894,578,588
B230208H11Rik,0,2,0,0,3,1
Stx11,46,263,257,450,319,380
Sf3b5,26,297,330,214,237,406
Plagl1,1,2,11,5,8,13
Hymai,0,0,2,2,0,2
Zc2hc1b,0,0,0,0,0,0
Ltv1,119,571,458,922,377,426
Phactr2,192,967,851,897,530,636
Fuca2,149,993,1046,881,716,907
Pex3,17,197,183,161,144,146
Adat2,5,39,55,63,44,50
Aig1,10,62,47,72,32,41
Hivep2,41,219,238,384,265,336
Adgrg6,28,205,194,198,177,187
Vta1,94,661,559,686,439,551
1700016L04Rik,0,0,0,0,0,0
Gje1,0,0,0,0,0,0
Nmbr,0,0,0,0,0,0
C330004P14Rik,0,0,0,0,0,0
Gm20125,0,2,2,3,1,2
Cited2,137,1148,976,1378,635,776
Txlnb,6,18,18,51,18,38
Heca,57,306,273,293,200,243
Abracl,69,327,307,570,190,238
Reps1,41,405,373,423,321,436
Ect2l,1,1,3,1,0,0
Ccdc28a,9,43,30,28,13,28
Nhsl1,1,16,21,3,9,16
Hebp2,4,6,8,9,11,6
Arfgef3,57,315,415,347,305,358
Gm4922,0,0,0,0,0,0
4930444F02Rik,0,0,0,0,0,0
Perp,0,0,0,0,1,1
Tnfaip3,66,445,425,933,886,909
Gm20139,0,0,0,0,0,0
Olig3,0,0,0,0,0,0
Ifngr1,271,1343,1111,1213,800,815
Il22ra2,0,1,0,0,0,0
Il20ra,0,0,0,0,0,0
Slc35d3,0,0,0,0,2,0
Pex7,18,259,220,175,131,123
Map3k5,75,441,499,372,313,331
Map7,7,17,16,27,10,11
4930405J17Rik,0,0,0,0,0,0
Gm6251,18,116,150,209,84,125
Mir6413,0,0,0,0,0,0
Bclaf1,539,2540,2318,2472,1325,1458
Mtfr2,9,95,157,60,40,114
Pde7b,8,75,68,69,38,31
Ahi1,26,87,106,108,54,61
Myb,0,4,7,2,0,12
Hbs1l,72,570,571,568,417,464
4930455C13Rik,1,7,7,5,1,5
Aldh8a1,0,0,0,0,0,0
1700020N01Rik,0,1,0,0,0,0
Gm5420,0,0,0,0,0,0
Sgk1,73,705,623,381,364,394
4930444G20Rik,0,0,1,0,0,0
E030030I06Rik,0,6,10,12,11,5
Raet1a,38,342,456,264,231,419
Raet1e,23,203,283,193,164,228
Raet1b,38,323,443,248,220,406
Raet1c,27,216,296,189,167,222
H60b,8,49,44,45,28,46
C920009B18Rik,36,179,163,138,139,154
Raet1d,34,301,444,227,214,403
Gm10825,4,0,2,5,1,8
Slc2a12,0,0,0,0,0,2
Tbpl1,60,495,499,416,317,333
Mir7663,0,0,0,5,3,2
Tcf21,0,0,0,0,0,0
Eya4,31,247,186,151,158,159
Rps12,192,608,798,1435,352,453
Snora33,2,9,8,17,15,13
Snord100,40,21,12,39,15,20
Slc18b1,0,17,27,18,16,22
Vnn3,0,0,0,1,0,0
Vnn1,0,0,0,0,0,0
Taar1,0,0,0,0,0,0
Taar2,0,0,0,0,0,0
Taar3,0,0,0,0,0,0
Taar4,0,0,0,0,0,0
Taar5,0,0,0,0,0,0
